 Schema: user_v2 | Table: FacultyProfile | Column: username | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: name | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: email | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: contact | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: department | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: designation | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: role | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: profileUrl | Type: text
 Schema: user_v2 | Table: FacultyProfile | Column: createdAt | Type: timestamp without time zone
 Schema: user_v2 | Table: FacultyProfile | Column: updatedAt | Type: timestamp without time zone
 Schema: user_v2 | Table: PublicNotification | Column: id | Type: text
 Schema: user_v2 | Table: PublicNotification | Column: title | Type: text
 Schema: user_v2 | Table: PublicNotification | Column: content | Type: text
 Schema: user_v2 | Table: PublicNotification | Column: link | Type: text
 Schema: user_v2 | Table: PublicNotification | Column: isVisible | Type: boolean
 Schema: user_v2 | Table: PublicNotification | Column: createdAt | Type: timestamp without time zone
 Schema: user_v2 | Table: PublicNotification | Column: updatedAt | Type: timestamp without time zone
 Schema: user_v2 | Table: StudentProfile | Column: id | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: username | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: name | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: email | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: gender | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: phone | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: fatherName | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: motherName | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: fatherOccupation | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: motherOccupation | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: fatherEmail | Type: text
 Schema: user_v2 | Table: StudentProfile | Column: motherEmail | Type: text
